,0,1,2,3
532,2011,0,1,1
533,2011,0,1,1
534,2011,0,1,1
535,2011,0,1,1
536,2011,0,1,1
537,2011,0,1,1
538,2011,0,1,1
539,2011,0,1,2
540,2011,0,1,2
541,2011,0,1,2
542,2011,0,1,2
543,2011,0,1,2
544,2011,0,1,2
545,2011,0,1,2
546,2011,0,1,2
547,2011,0,1,2
548,2011,0,1,2
549,2011,0,1,2
550,2011,0,1,3
551,2011,0,1,3
552,2011,0,1,3
553,2011,0,1,3
554,2011,0,1,3
555,2011,0,1,3
556,2011,0,1,3
557,2011,0,1,3
558,2011,0,1,3
559,2011,0,1,3
560,2011,0,1,3
561,2011,0,1,3
562,2011,0,1,3
563,2011,0,1,3
564,2011,0,1,4
565,2011,0,1,4
566,2011,0,1,4
567,2011,0,1,4
568,2011,0,1,4
569,2011,0,1,4
570,2011,0,1,10
571,2011,0,1,10
572,2011,0,1,10
573,2011,0,1,11
574,2011,0,1,11
575,2011,0,1,11
576,2011,0,1,11
577,2011,0,1,11
578,2011,0,1,11
579,2011,0,1,11
580,2011,0,1,11
581,2011,0,1,11
582,2011,0,1,11
583,2011,0,1,11
584,2011,0,1,11
585,2011,0,1,11
586,2011,0,1,11
587,2011,0,1,11
588,2011,0,1,11
589,2011,0,1,11
590,2011,0,1,12
591,2011,0,7,1
592,2011,0,7,1
593,2011,0,7,2
594,2011,0,7,3
595,2011,0,7,4
596,2011,0,7,5
597,2011,0,7,5
598,2011,0,7,5
599,2011,0,7,5
600,2011,0,7,5
601,2011,0,7,5
602,2011,0,7,5
603,2011,0,7,5
604,2011,0,7,5
605,2011,0,7,5
606,2011,0,7,5
607,2011,0,7,6
608,2011,0,7,6
609,2011,0,7,6
610,2011,0,7,6
611,2011,0,7,6
612,2011,0,7,6
613,2011,0,7,6
614,2011,0,7,6
615,2011,0,7,6
616,2011,0,7,6
617,2011,0,7,6
618,2011,0,7,6
619,2011,0,7,6
620,2011,0,7,6
621,2011,0,7,6
622,2011,0,7,6
623,2011,0,7,6
624,2011,0,7,6
625,2011,0,7,6
626,2011,0,7,6
627,2011,0,7,6
628,2011,0,7,6
629,2011,0,7,6
630,2011,0,7,6
631,2011,0,7,6
632,2011,0,7,6
633,2011,0,7,6
634,2011,0,7,6
635,2011,0,7,6
636,2011,0,7,7
637,2011,0,7,7
638,2011,0,7,7
639,2011,0,7,7
640,2011,0,7,7
641,2011,0,7,7
642,2011,0,7,7
643,2011,0,7,7
644,2011,0,7,7
645,2011,0,7,7
646,2011,0,7,7
647,2011,0,7,7
648,2011,0,7,7
649,2011,0,7,7
650,2011,0,7,7
651,2011,0,7,7
652,2011,0,7,7
653,2011,0,7,7
654,2011,0,7,7
655,2011,0,7,7
656,2011,0,7,7
657,2011,0,7,7
658,2011,0,7,7
659,2011,0,7,7
660,2011,0,7,7
661,2011,0,7,7
662,2011,0,7,7
663,2011,0,7,7
664,2011,0,7,7
665,2011,0,7,7
666,2011,0,7,8
667,2011,0,7,8
668,2011,0,7,8
669,2011,0,7,8
670,2011,0,7,8
671,2011,0,7,8
