year,district,variety,Date,month,modal_price
2011,Erode,Other,21/07/2011,7,3700
2011,Erode,Other,22/07/2011,7,3700
2011,Erode,Other,23/07/2011,7,3700
2011,Erode,Other,24/07/2011,7,3700
2011,Erode,Other,25/07/2011,7,3500
2011,Erode,Other,26/07/2011,7,3500
2011,Erode,LRA,29/06/2011,6,4425
2011,Erode,LRA,30/06/2011,6,4425
2011,Erode,LRA,01/07/2011,7,4425
2011,Erode,LRA,02/07/2011,7,4425
2011,Erode,LRA,03/07/2011,7,4425
2011,Erode,LRA,04/07/2011,7,4425
2011,Erode,LRA,05/07/2011,7,4425
2011,Erode,LRA,06/07/2011,7,4425
2011,Erode,LRA,07/07/2011,7,4425
2011,Erode,LRA,08/07/2011,7,4425
2011,Erode,LRA,09/07/2011,7,4425
2011,Erode,LRA,10/07/2011,7,4425
2011,Erode,LRA,11/07/2011,7,4425
2011,Erode,LRA,12/07/2011,7,4425
2011,Erode,LRA,13/07/2011,7,4425
2011,Erode,LRA,14/07/2011,7,4300
2011,Erode,LRA,15/07/2011,7,4300
2011,Erode,LRA,16/07/2011,7,4300
2011,Erode,LRA,17/07/2011,7,4300
2011,Erode,LRA,18/07/2011,7,4300
2011,Erode,LRA,19/07/2011,7,4300
2011,Erode,LRA,20/07/2011,7,4300
2011,Erode,LRA,21/07/2011,7,4300
2011,Erode,LRA,22/07/2011,7,4100
2011,Erode,MCU 5,22/06/2011,6,3365
2011,Erode,MCU 5,23/06/2011,6,3365
2011,Erode,MCU 5,24/06/2011,6,3365
2011,Erode,MCU 5,25/06/2011,6,3365
2011,Erode,MCU 5,26/06/2011,6,3365
2011,Erode,MCU 5,27/07/2011,7,3365
2011,Erode,MCU 5,28/07/2011,7,3365
2011,Erode,MCU 5,29/07/2011,7,3365
2011,Erode,MCU 5,30/07/2011,7,3365
2011,Erode,MCU 5,31/07/2011,7,3365
2011,Erode,MCU 5,01/08/2011,8,3365
2011,Erode,MCU 5,02/08/2011,8,3365
2011,Erode,MCU 5,03/08/2011,8,3365
2011,Erode,MCU 5,04/08/2011,8,3365
2011,Erode,MCU 5,05/08/2011,8,3365
2011,Erode,MCU 5,06/08/2011,8,3365
2011,Erode,MCU 5,07/08/2011,8,3365
2011,Erode,MCU 5,08/08/2011,8,3365
2011,Erode,MCU 5,09/08/2011,8,3365
2011,Erode,MCU 5,10/08/2011,8,3365
2011,Erode,MCU 5,11/08/2011,8,3365
2011,Erode,MCU 5,12/08/2011,8,3365
2011,Erode,MCU 5,13/08/2011,8,3365
2011,Erode,MCU 5,14/08/2011,8,3365
2011,Erode,MCU 5,15/08/2011,8,3365
2011,Erode,MCU 5,16/08/2011,8,3365
2011,Erode,MCU 5,17/08/2011,8,3365
2011,Erode,MCU 5,18/08/2011,8,3365
2011,Erode,MCU 5,19/08/2011,8,3365
2011,Erode,MCU 5,20/08/2011,8,3365
2011,Erode,MCU 5,21/08/2011,8,3365
2011,Erode,MCU 5,22/08/2011,8,3365
2011,Erode,MCU 5,23/08/2011,8,3365
2011,Erode,MCU 5,24/08/2011,8,3365
2011,Erode,MCU 5,25/08/2011,8,4400
2011,Erode,Other,22/06/2011,6,3930
2011,Erode,Other,23/06/2011,6,3930
2011,Erode,Other,24/06/2011,6,3930
2011,Erode,Other,25/06/2011,6,3930
2011,Erode,Other,26/06/2011,6,3930
2011,Erode,DCH-32(Unginned),16/04/2011,4,7000
2011,Erode,DCH-32(Unginned),17/04/2011,4,7000
2011,Erode,DCH-32(Unginned),18/04/2011,4,7000
2011,Erode,DCH-32(Unginned),19/04/2011,4,7000
2011,Erode,DCH-32(Unginned),20/04/2011,4,7000
2011,Erode,DCH-32(Unginned),21/04/2011,4,7000
2011,Erode,DCH-32(Unginned),22/04/2011,4,7000
2011,Erode,DCH-32(Unginned),23/04/2011,4,6750
2011,Erode,DCH-32(Unginned),24/04/2011,4,6750
2011,Erode,DCH-32(Unginned),25/04/2011,4,6750
2011,Erode,DCH-32(Unginned),26/04/2011,4,6750
2011,Erode,DCH-32(Unginned),27/04/2011,4,6750
2011,Erode,DCH-32(Unginned),28/04/2011,4,6750
2011,Erode,DCH-32(Unginned),29/04/2011,4,6750
2011,Erode,DCH-32(Unginned),30/04/2011,4,6750
2011,Erode,DCH-32(Unginned),01/05/2011,5,6750
2011,Erode,DCH-32(Unginned),02/05/2011,5,6750
2011,Erode,DCH-32(Unginned),03/05/2011,5,6750
2011,Erode,DCH-32(Unginned),04/05/2011,5,6750
2011,Erode,DCH-32(Unginned),05/05/2011,5,6750
2011,Erode,DCH-32(Unginned),06/05/2011,5,6750
2011,Erode,DCH-32(Unginned),07/05/2011,5,6750
2011,Erode,DCH-32(Unginned),08/05/2011,5,6750
2011,Erode,DCH-32(Unginned),09/05/2011,5,6750
2011,Erode,DCH-32(Unginned),10/05/2011,5,6750
2011,Erode,DCH-32(Unginned),11/05/2011,5,6750
2011,Erode,DCH-32(Unginned),12/05/2011,5,6750
2011,Erode,DCH-32(Unginned),13/05/2011,5,6750
2011,Erode,DCH-32(Unginned),14/05/2011,5,6750
2011,Erode,DCH-32(Unginned),15/05/2011,5,6750
2011,Erode,DCH-32(Unginned),16/05/2011,5,6750
2011,Erode,DCH-32(Unginned),17/05/2011,5,6750
2011,Erode,DCH-32(Unginned),18/05/2011,5,6750
2011,Erode,DCH-32(Unginned),19/05/2011,5,6750
2011,Erode,DCH-32(Unginned),20/05/2011,5,6750
2011,Erode,DCH-32(Unginned),21/05/2011,5,6750
2011,Erode,DCH-32(Unginned),22/05/2011,5,6750
2011,Erode,DCH-32(Unginned),23/05/2011,5,6750
2011,Erode,DCH-32(Unginned),24/05/2011,5,6750
2011,Erode,DCH-32(Unginned),25/05/2011,5,6750
2011,Erode,DCH-32(Unginned),26/05/2011,5,6750
2011,Erode,DCH-32(Unginned),27/05/2011,5,6750
2011,Erode,DCH-32(Unginned),28/05/2011,5,6750
2011,Erode,DCH-32(Unginned),29/05/2011,5,6750
2011,Erode,DCH-32(Unginned),30/05/2011,5,6750
2011,Erode,DCH-32(Unginned),31/05/2011,5,6750
2011,Erode,DCH-32(Unginned),01/06/2011,6,6750
2011,Erode,DCH-32(Unginned),02/06/2011,6,6750
2011,Erode,DCH-32(Unginned),03/06/2011,6,6750
2011,Erode,DCH-32(Unginned),04/06/2011,6,6750
2011,Erode,DCH-32(Unginned),05/06/2011,6,6750
2011,Erode,DCH-32(Unginned),06/06/2011,6,6750
2011,Erode,DCH-32(Unginned),07/06/2011,6,6750
2011,Erode,DCH-32(Unginned),08/06/2011,6,6750
2011,Erode,DCH-32(Unginned),09/06/2011,6,6750
2011,Erode,DCH-32(Unginned),10/06/2011,6,6750
2011,Erode,DCH-32(Unginned),11/06/2011,6,6750
2011,Erode,DCH-32(Unginned),12/06/2011,6,6750
2011,Erode,DCH-32(Unginned),13/06/2011,6,6750
2011,Erode,DCH-32(Unginned),14/06/2011,6,6750
2011,Erode,DCH-32(Unginned),15/06/2011,6,6750
2011,Erode,DCH-32(Unginned),16/06/2011,6,5200
2011,Erode,DCH-32(Unginned),17/06/2011,6,5200
2011,Erode,DCH-32(Unginned),18/06/2011,6,5200
2011,Erode,DCH-32(Unginned),19/06/2011,6,5200
2011,Erode,DCH-32(Unginned),20/06/2011,6,5200
2011,Erode,DCH-32(Unginned),21/06/2011,6,5200
2011,Erode,DCH-32(Unginned),22/06/2011,6,5200
2011,Erode,DCH-32(Unginned),23/06/2011,6,5200
2011,Erode,DCH-32(Unginned),24/06/2011,6,5200
2011,Erode,DCH-32(Unginned),25/06/2011,6,5200
2011,Erode,DCH-32(Unginned),26/06/2011,6,5200
2011,Erode,DCH-32(Unginned),27/06/2011,6,5200
2011,Erode,DCH-32(Unginned),28/06/2011,6,5200
2011,Erode,DCH-32(Unginned),29/06/2011,6,5200
2011,Erode,DCH-32(Unginned),30/06/2011,6,4250
2011,Erode,Other,07/02/2011,2,5400
2011,Erode,Other,08/02/2011,2,5400
2011,Erode,Other,09/02/2011,2,5400
2011,Erode,Other,10/02/2011,2,6500
2011,Erode,Other,11/02/2011,2,6500
2011,Erode,Other,12/02/2011,2,6500
2011,Erode,Other,13/02/2011,2,6500
2011,Erode,Other,14/02/2011,2,6500
2011,Erode,Other,15/02/2011,2,6500
2011,Erode,Other,16/02/2011,2,6500
2011,Erode,Other,17/02/2011,2,6500
2011,Erode,Other,18/02/2011,2,6500
2011,Erode,Other,19/02/2011,2,6500
2011,Erode,Other,20/02/2011,2,6500
2011,Erode,Other,21/02/2011,2,6500
2011,Erode,Other,22/02/2011,2,6500
2011,Erode,Other,23/02/2011,2,6500
