,0,1,2,3
356,2011,1,8,4
357,2011,1,8,4
358,2011,1,8,4
359,2011,1,8,4
360,2011,1,8,4
361,2011,1,8,4
362,2011,1,8,4
363,2011,1,8,4
364,2011,1,8,4
365,2011,1,8,4
366,2011,1,8,4
367,2011,1,8,5
368,2011,1,8,5
369,2011,1,8,5
370,2011,1,8,5
371,2011,1,8,5
372,2011,1,8,5
373,2011,1,8,5
374,2011,1,8,5
375,2011,1,8,5
376,2011,1,8,5
377,2011,1,8,5
378,2011,1,8,5
379,2011,1,8,5
380,2011,1,8,5
381,2011,1,8,5
382,2011,1,8,5
383,2011,1,8,5
384,2011,1,8,5
385,2011,1,8,5
386,2011,1,8,5
387,2011,1,8,5
388,2011,1,8,5
389,2011,1,8,5
390,2011,1,8,5
391,2011,1,8,5
392,2011,1,8,5
393,2011,1,8,5
394,2011,1,8,5
395,2011,1,8,5
396,2011,1,8,5
397,2011,1,8,5
398,2011,1,8,6
399,2011,1,8,6
400,2011,1,8,6
401,2011,1,8,6
402,2011,1,8,6
403,2011,1,8,6
404,2011,1,8,6
405,2011,1,8,6
406,2011,1,8,6
407,2011,1,8,6
408,2011,1,8,6
409,2011,1,8,6
410,2011,1,8,6
411,2011,1,8,6
412,2011,1,8,6
413,2011,1,8,6
414,2011,1,8,6
415,2011,1,8,6
416,2011,1,8,6
417,2011,1,8,6
418,2011,1,8,6
419,2011,1,8,6
420,2011,1,8,6
421,2011,1,8,6
422,2011,1,8,6
423,2011,1,8,6
424,2011,1,8,6
425,2011,1,8,6
426,2011,1,8,6
427,2011,1,8,6
428,2011,1,8,7
429,2011,1,8,7
430,2011,1,8,7
431,2011,1,8,7
432,2011,1,8,7
433,2011,1,8,7
434,2011,1,8,7
435,2011,1,8,7
436,2011,1,8,7
437,2011,1,8,7
438,2011,1,8,1
439,2011,1,8,7
440,2011,1,8,7
441,2011,1,8,1
442,2011,1,8,7
443,2011,1,8,7
444,2011,1,8,7
445,2011,1,8,1
446,2011,1,8,7
447,2011,1,8,7
448,2011,1,8,7
449,2011,1,8,7
450,2011,1,8,7
451,2011,1,8,7
452,2011,1,8,7
453,2011,1,8,7
454,2011,1,8,7
455,2011,1,8,7
456,2011,1,8,7
457,2011,1,8,7
458,2011,1,8,7
459,2011,1,8,7
460,2011,1,8,7
461,2011,1,8,7
462,2011,1,8,8
463,2011,1,8,8
464,2011,1,8,8
465,2011,1,8,8
466,2011,1,8,8
467,2011,1,8,8
468,2011,1,8,8
469,2011,1,8,8
470,2011,1,8,8
471,2011,1,8,8
472,2011,1,8,8
473,2011,1,8,8
474,2011,1,8,1
475,2011,1,8,1
476,2011,1,8,1
477,2011,1,8,1
478,2011,1,8,1
479,2011,1,8,1
480,2011,1,8,1
481,2011,1,8,8
482,2011,1,8,8
483,2011,1,8,1
484,2011,1,8,8
485,2011,1,8,8
486,2011,1,8,1
487,2011,1,8,8
488,2011,1,8,8
489,2011,1,8,1
490,2011,1,8,8
491,2011,1,8,8
492,2011,1,8,1
493,2011,1,8,8
494,2011,1,8,8
495,2011,1,8,1
496,2011,1,8,8
497,2011,1,8,8
498,2011,1,8,1
499,2011,1,8,8
500,2011,1,8,1
501,2011,1,8,8
502,2011,1,8,8
503,2011,1,8,8
504,2011,1,8,1
505,2011,1,8,8
506,2011,1,8,8
507,2011,1,8,1
508,2011,1,8,8
509,2011,1,8,2
510,2011,1,8,9
511,2011,1,8,9
512,2011,1,8,2
513,2011,1,8,9
514,2011,1,8,9
515,2011,1,8,2
516,2011,1,8,9
517,2011,1,8,9
518,2011,1,8,2
519,2011,1,8,9
520,2011,1,8,9
521,2011,1,8,2
522,2011,1,8,9
523,2011,1,8,9
524,2011,1,8,2
525,2011,1,8,9
526,2011,1,8,9
527,2011,1,8,2
528,2011,1,8,9
529,2011,1,8,2
530,2011,1,8,9
531,2011,1,8,9
532,2011,1,8,2
533,2011,1,8,2
534,2011,1,8,2
535,2011,1,8,9
536,2011,1,8,9
537,2011,1,8,2
538,2011,1,8,9
539,2011,1,8,9
540,2011,1,8,2
541,2011,1,8,9
542,2011,1,8,9
543,2011,1,8,2
544,2011,1,8,9
545,2011,1,8,9
546,2011,1,8,2
547,2011,1,8,9
548,2011,1,8,2
549,2011,1,8,9
550,2011,1,8,9
551,2011,1,8,2
552,2011,1,8,9
553,2011,1,8,9
554,2011,1,8,2
555,2011,1,8,9
556,2011,1,8,2
557,2011,1,8,9
558,2011,1,8,2
559,2011,1,8,10
560,2011,1,8,10
561,2011,1,8,2
562,2011,1,8,10
563,2011,1,8,10
564,2011,1,8,2
565,2011,1,8,10
566,2011,1,8,2
567,2011,1,8,10
568,2011,1,8,10
569,2011,1,8,2
570,2011,1,8,10
571,2011,1,8,2
572,2011,1,8,10
573,2011,1,8,10
574,2011,1,8,2
575,2011,1,8,10
576,2011,1,8,2
577,2011,1,8,10
578,2011,1,8,2
579,2011,1,8,10
580,2011,1,8,10
581,2011,1,8,3
582,2011,1,8,10
583,2011,1,8,10
584,2011,1,8,3
585,2011,1,8,10
586,2011,1,8,10
587,2011,1,8,3
588,2011,1,8,10
589,2011,1,8,3
590,2011,1,8,10
591,2011,1,8,10
592,2011,1,8,3
593,2011,1,8,10
594,2011,1,8,10
595,2011,1,8,10
596,2011,1,8,10
597,2011,1,8,10
598,2011,1,8,10
599,2011,1,8,10
600,2011,1,8,10
601,2011,1,8,10
602,2011,1,8,10
603,2011,1,8,11
604,2011,1,8,11
605,2011,1,8,11
606,2011,1,8,11
607,2011,1,8,11
608,2011,1,8,11
609,2011,1,8,3
610,2011,1,8,11
611,2011,1,8,3
612,2011,1,8,11
613,2011,1,8,11
614,2011,1,8,3
615,2011,1,8,11
616,2011,1,8,11
617,2011,1,8,3
618,2011,1,8,11
619,2011,1,8,3
620,2011,1,8,11
621,2011,1,8,11
622,2011,1,8,3
623,2011,1,8,11
624,2011,1,8,3
625,2011,1,8,11
626,2011,1,8,11
627,2011,1,8,3
628,2011,1,8,11
629,2011,1,8,3
630,2011,1,8,11
631,2011,1,8,11
632,2011,1,8,3
633,2011,1,8,11
634,2011,1,8,11
635,2011,1,8,3
636,2011,1,8,11
637,2011,1,8,3
638,2011,1,8,11
639,2011,1,8,11
640,2011,1,8,3
641,2011,1,8,11
642,2011,1,8,11
643,2011,1,8,3
644,2011,1,8,11
645,2011,1,8,3
646,2011,1,8,11
647,2011,1,8,11
648,2011,1,9,1
649,2011,1,8,1
650,2011,1,8,1
651,2011,1,8,1
652,2011,1,8,1
653,2011,1,8,1
654,2011,1,8,1
655,2011,1,8,1
656,2011,1,8,1
657,2011,1,8,1
658,2011,1,8,1
659,2011,1,8,1
660,2011,1,8,1
661,2011,1,8,3
662,2011,1,8,3
663,2011,1,8,3
664,2011,1,8,3
665,2011,1,8,3
666,2011,1,8,3
667,2011,1,8,3
668,2011,1,8,3
669,2011,1,8,3
670,2011,1,8,12
671,2011,1,4,1
672,2011,1,4,1
673,2011,1,4,1
674,2011,1,4,1
675,2011,1,4,1
676,2011,1,4,1
677,2011,1,4,1
678,2011,1,4,2
679,2011,1,4,2
680,2011,1,4,2
681,2011,1,4,2
682,2011,1,4,2
683,2011,1,4,2
684,2011,1,4,2
685,2011,1,4,2
686,2011,1,4,2
687,2011,1,4,2
688,2011,1,4,2
689,2011,1,4,2
690,2011,1,4,2
691,2011,1,4,2
692,2011,1,4,2
693,2011,1,4,2
694,2011,1,4,2
695,2011,1,4,2
696,2011,1,4,2
697,2011,1,4,2
698,2011,1,4,2
699,2011,1,4,2
700,2011,1,4,2
701,2011,1,4,2
702,2011,1,4,2
703,2011,1,4,2
704,2011,1,4,2
705,2011,1,4,2
706,2011,1,4,3
707,2011,1,4,3
708,2011,1,4,3
709,2011,1,4,3
710,2011,1,4,3
711,2011,1,4,3
712,2011,1,4,3
713,2011,1,4,3
714,2011,1,4,3
715,2011,1,4,3
716,2011,1,4,3
717,2011,1,4,3
718,2011,1,4,3
719,2011,1,4,3
720,2011,1,4,3
721,2011,1,4,3
722,2011,1,4,3
723,2011,1,4,3
724,2011,1,4,3
725,2011,1,4,3
726,2011,1,4,3
727,2011,1,4,3
728,2011,1,4,3
729,2011,1,4,3
730,2011,1,4,3
731,2011,1,4,3
732,2011,1,4,3
733,2011,1,4,3
734,2011,1,4,3
735,2011,1,4,3
736,2011,1,4,3
737,2011,1,4,4
738,2011,1,4,4
739,2011,1,4,4
740,2011,1,4,4
741,2011,1,4,4
742,2011,1,4,4
743,2011,1,4,4
744,2011,1,4,4
745,2011,1,4,4
746,2011,1,4,4
747,2011,1,4,4
748,2011,1,4,4
749,2011,1,4,4
750,2011,1,4,4
751,2011,1,4,4
752,2011,1,4,4
753,2011,1,4,4
754,2011,1,4,4
755,2011,1,4,4
756,2011,1,4,4
757,2011,1,4,4
758,2011,1,4,4
759,2011,1,4,4
760,2011,1,4,4
761,2011,1,4,4
762,2011,1,4,4
763,2011,1,4,4
764,2011,1,4,4
765,2011,1,4,4
766,2011,1,4,4
767,2011,1,4,5
768,2011,1,4,5
769,2011,1,4,5
770,2011,1,4,5
771,2011,1,4,5
772,2011,1,4,5
773,2011,1,4,5
774,2011,1,4,5
775,2011,1,4,5
776,2011,1,4,5
777,2011,1,4,5
778,2011,1,4,5
779,2011,1,4,5
780,2011,1,4,5
781,2011,1,4,5
782,2011,1,4,5
783,2011,1,4,5
784,2011,1,4,5
785,2011,1,4,5
786,2011,1,4,5
787,2011,1,4,5
788,2011,1,4,5
789,2011,1,4,5
790,2011,1,4,5
791,2011,1,4,5
792,2011,1,4,5
793,2011,1,4,5
794,2011,1,4,5
795,2011,1,4,5
796,2011,1,4,5
797,2011,1,4,5
798,2011,1,4,6
799,2011,1,4,6
800,2011,1,4,6
801,2011,1,4,6
802,2011,1,4,6
803,2011,1,4,6
804,2011,1,4,6
805,2011,1,4,6
806,2011,1,4,6
807,2011,1,4,6
808,2011,1,4,6
809,2011,1,4,6
810,2011,1,4,6
811,2011,1,4,6
812,2011,1,4,6
813,2011,1,4,6
814,2011,1,4,6
815,2011,1,4,6
816,2011,1,4,6
817,2011,1,4,6
818,2011,1,4,6
819,2011,1,4,6
820,2011,1,4,6
821,2011,1,4,6
822,2011,1,4,6
823,2011,1,4,6
824,2011,1,4,6
825,2011,1,4,6
826,2011,1,4,6
827,2011,1,4,6
828,2011,1,4,7
829,2011,1,4,7
830,2011,1,4,7
831,2011,1,4,7
832,2011,1,4,7
833,2011,1,4,7
834,2011,1,4,7
835,2011,1,4,7
836,2011,1,4,7
837,2011,1,4,7
838,2011,1,4,7
839,2011,1,4,7
840,2011,1,4,7
841,2011,1,4,7
842,2011,1,4,7
843,2011,1,4,7
844,2011,1,4,7
845,2011,1,4,7
846,2011,1,4,7
847,2011,1,4,7
848,2011,1,4,7
849,2011,1,4,7
850,2011,1,4,7
851,2011,1,4,7
852,2011,1,4,7
853,2011,1,4,7
854,2011,1,4,7
855,2011,1,4,7
856,2011,1,4,7
857,2011,1,4,7
858,2011,1,4,7
859,2011,1,4,8
860,2011,1,4,8
861,2011,1,4,8
862,2011,1,4,8
863,2011,1,4,8
864,2011,1,4,8
865,2011,1,4,8
866,2011,1,4,8
867,2011,1,4,8
868,2011,1,4,8
869,2011,1,4,8
870,2011,1,4,8
871,2011,1,4,8
872,2011,1,4,8
873,2011,1,4,8
874,2011,1,4,8
875,2011,1,4,8
876,2011,1,4,8
877,2011,1,4,8
878,2011,1,4,8
879,2011,1,4,8
880,2011,1,4,8
881,2011,1,4,8
882,2011,1,4,8
883,2011,1,4,8
884,2011,1,4,8
885,2011,1,4,8
886,2011,1,4,8
887,2011,1,4,8
888,2011,1,4,8
889,2011,1,4,8
890,2011,1,4,9
891,2011,1,4,9
892,2011,1,4,9
893,2011,1,4,9
894,2011,1,4,9
895,2011,1,4,9
896,2011,1,4,9
897,2011,1,4,9
898,2011,1,4,9
899,2011,1,4,9
900,2011,1,4,9
901,2011,1,4,9
902,2011,1,4,9
903,2011,1,4,9
904,2011,1,4,9
905,2011,1,4,9
906,2011,1,4,9
907,2011,1,4,9
908,2011,1,4,9
909,2011,1,4,9
910,2011,1,4,9
911,2011,1,4,9
912,2011,1,4,9
913,2011,1,4,9
914,2011,1,4,9
915,2011,1,4,9
916,2011,1,4,9
917,2011,1,4,9
918,2011,1,4,9
919,2011,1,4,9
920,2011,1,4,10
921,2011,1,4,10
922,2011,1,4,10
923,2011,1,4,10
924,2011,1,4,10
925,2011,1,4,10
926,2011,1,4,10
927,2011,1,4,10
928,2011,1,4,10
929,2011,1,4,10
930,2011,1,4,10
931,2011,1,4,10
932,2011,1,4,10
933,2011,1,4,10
934,2011,1,4,10
935,2011,1,4,10
936,2011,1,4,10
937,2011,1,4,10
938,2011,1,4,10
939,2011,1,4,10
940,2011,1,4,10
941,2011,1,4,10
942,2011,1,4,10
943,2011,1,4,10
944,2011,1,4,10
945,2011,1,4,10
946,2011,1,4,10
947,2011,1,4,10
948,2011,1,4,10
949,2011,1,4,10
950,2011,1,4,10
951,2011,1,4,11
952,2011,1,4,11
953,2011,1,4,11
954,2011,1,4,11
955,2011,1,4,11
956,2011,1,4,11
957,2011,1,4,11
958,2011,1,4,11
959,2011,1,4,11
960,2011,1,4,11
961,2011,1,4,11
962,2011,1,4,11
963,2011,1,4,11
964,2011,1,4,11
965,2011,1,4,11
966,2011,1,4,11
967,2011,1,4,11
968,2011,1,4,11
969,2011,1,4,11
970,2011,1,4,11
971,2011,1,4,11
972,2011,1,4,11
973,2011,1,4,11
974,2011,1,4,11
975,2011,1,4,11
976,2011,1,4,11
977,2011,1,4,11
978,2011,1,4,11
979,2011,1,4,11
980,2011,1,4,11
981,2011,1,4,12
982,2011,2,8,11
983,2011,2,8,11
984,2011,2,8,11
985,2011,2,8,11
986,2011,2,8,11
987,2011,2,8,11
988,2011,2,8,11
989,2011,2,8,11
990,2011,2,8,11
991,2011,2,8,11
992,2011,2,8,12
993,2011,2,2,11
994,2011,2,8,1
995,2011,2,8,1
996,2011,2,8,1
997,2011,2,8,1
998,2011,2,8,1
999,2011,2,8,1
1000,2011,2,8,1
1001,2011,2,8,1
1002,2011,2,8,1
1003,2011,2,8,1
1004,2011,2,8,1
1005,2011,2,8,1
1006,2011,2,8,1
1007,2011,2,8,1
1008,2011,2,8,1
1009,2011,2,8,1
1010,2011,2,8,1
1011,2011,2,8,1
1012,2011,2,8,1
1013,2011,2,8,1
1014,2011,2,8,1
1015,2011,2,8,1
1016,2011,2,8,1
1017,2011,2,8,1
1018,2011,2,8,1
1019,2011,2,8,1
1020,2011,2,8,1
1021,2011,2,8,2
1022,2011,2,8,2
1023,2011,2,8,2
1024,2011,2,8,2
1025,2011,2,8,2
1026,2011,2,8,2
1027,2011,2,8,2
1028,2011,2,8,2
1029,2011,2,8,2
1030,2011,2,8,2
1031,2011,2,8,2
1032,2011,2,8,2
1033,2011,2,8,2
1034,2011,2,8,2
1035,2011,2,8,2
1036,2011,2,8,2
1037,2011,2,8,2
1038,2011,2,8,2
1039,2011,2,8,2
1040,2011,2,8,2
1041,2011,2,8,2
1042,2011,2,8,2
1043,2011,2,8,2
1044,2011,2,8,2
1045,2011,2,8,2
1046,2011,2,8,2
1047,2011,2,8,2
1048,2011,2,8,2
1049,2011,2,8,3
1050,2011,2,8,3
1051,2011,2,8,3
1052,2011,2,8,3
1053,2011,2,8,3
1054,2011,2,8,3
1055,2011,2,8,3
1056,2011,2,8,3
1057,2011,2,8,3
1058,2011,2,8,3
1059,2011,2,8,3
1060,2011,2,8,3
1061,2011,2,8,3
1062,2011,2,8,3
1063,2011,2,8,3
1064,2011,2,8,3
1065,2011,2,8,3
1066,2011,2,8,3
1067,2011,2,8,3
1068,2011,2,8,3
1069,2011,2,8,3
1070,2011,2,8,3
1071,2011,2,8,3
1072,2011,2,8,3
1073,2011,2,8,3
1074,2011,2,8,3
1075,2011,2,8,3
1076,2011,2,8,3
1077,2011,2,8,3
1078,2011,2,8,3
1079,2011,2,8,3
1080,2011,2,8,4
1081,2011,2,8,4
1082,2011,2,8,4
1083,2011,2,8,4
1084,2011,2,8,4
1085,2011,2,8,4
1086,2011,2,8,4
1087,2011,2,8,4
1088,2011,2,8,4
1089,2011,2,8,4
1090,2011,2,8,4
1091,2011,2,8,4
1092,2011,2,8,4
1093,2011,2,8,4
1094,2011,2,8,4
1095,2011,2,8,4
1096,2011,2,8,4
1097,2011,2,8,4
1098,2011,2,8,4
1099,2011,2,8,4
1100,2011,2,8,4
1101,2011,2,8,4
1102,2011,2,8,4
1103,2011,2,8,4
1104,2011,2,8,4
1105,2011,2,8,4
1106,2011,2,8,4
1107,2011,2,8,4
1108,2011,2,8,4
1109,2011,2,8,4
1110,2011,2,8,5
1111,2011,2,8,5
1112,2011,2,8,5
1113,2011,2,8,5
1114,2011,2,8,5
1115,2011,2,8,5
1116,2011,2,8,5
1117,2011,2,8,5
1118,2011,2,8,5
1119,2011,2,8,5
1120,2011,2,8,5
1121,2011,2,8,5
1122,2011,2,8,5
1123,2011,2,8,5
1124,2011,2,8,5
1125,2011,2,8,5
1126,2011,2,8,5
1127,2011,2,8,5
1128,2011,2,8,5
1129,2011,2,8,5
1130,2011,2,8,5
1131,2011,2,8,5
1132,2011,2,8,5
1133,2011,2,8,5
1134,2011,2,8,5
1135,2011,2,8,5
1136,2011,2,8,5
1137,2011,2,8,5
1138,2011,2,8,5
1139,2011,2,8,5
1140,2011,2,8,5
1141,2011,2,8,6
1142,2011,2,8,6
1143,2011,2,8,6
1144,2011,2,8,6
1145,2011,2,8,6
1146,2011,2,8,6
1147,2011,2,8,6
1148,2011,2,8,6
1149,2011,2,8,6
1150,2011,2,8,6
1151,2011,2,8,6
1152,2011,2,8,6
1153,2011,2,8,6
1154,2011,2,8,6
1155,2011,2,8,6
1156,2011,2,8,6
1157,2011,2,8,6
1158,2011,2,8,6
1159,2011,2,8,6
1160,2011,2,8,6
1161,2011,2,8,6
1162,2011,2,8,6
1163,2011,2,8,6
1164,2011,2,8,6
1165,2011,2,8,6
1166,2011,2,8,6
1167,2011,2,8,6
1168,2011,2,8,6
1169,2011,2,8,6
1170,2011,2,8,6
1171,2011,2,8,7
1172,2011,2,8,7
1173,2011,2,8,7
1174,2011,2,8,7
1175,2011,2,8,7
1176,2011,2,8,7
1177,2011,2,8,7
1178,2011,2,8,7
1179,2011,2,8,7
1180,2011,2,8,7
1181,2011,2,8,7
1182,2011,2,8,7
1183,2011,2,8,7
1184,2011,2,8,7
1185,2011,2,8,7
1186,2011,2,8,7
1187,2011,2,8,7
1188,2011,2,8,7
1189,2011,2,8,7
1190,2011,2,8,7
1191,2011,2,8,7
1192,2011,2,8,7
1193,2011,2,8,7
1194,2011,2,8,7
1195,2011,2,8,7
1196,2011,2,8,7
1197,2011,2,8,7
1198,2011,2,8,7
1199,2011,2,8,7
1200,2011,2,8,7
1201,2011,2,8,7
1202,2011,2,8,8
1203,2011,2,8,8
1204,2011,2,8,8
1205,2011,2,8,8
1206,2011,2,8,8
1207,2011,2,8,8
1208,2011,2,8,8
1209,2011,2,8,8
1210,2011,2,8,8
1211,2011,2,8,8
1212,2011,2,8,8
1213,2011,2,8,8
1214,2011,2,8,8
1215,2011,2,8,8
1216,2011,2,8,8
1217,2011,2,8,8
1218,2011,2,8,8
1219,2011,2,8,8
1220,2011,2,8,8
1221,2011,2,8,8
1222,2011,2,8,8
1223,2011,2,8,8
1224,2011,2,8,8
1225,2011,2,8,8
1226,2011,2,8,8
1227,2011,2,8,8
1228,2011,2,8,8
1229,2011,2,8,8
1230,2011,2,8,8
1231,2011,2,8,8
1232,2011,2,8,8
1233,2011,2,8,9
1234,2011,2,8,9
1235,2011,2,8,9
1236,2011,2,8,9
1237,2011,2,8,9
1238,2011,2,8,9
1239,2011,2,8,9
1240,2011,2,8,9
1241,2011,2,8,9
1242,2011,2,8,9
1243,2011,2,8,9
1244,2011,2,8,9
1245,2011,2,8,9
1246,2011,2,8,9
1247,2011,2,8,9
